Student ID,Subject ID,Group ID
1467,PT1000,1
1467,ID0283,1
1468,PT0113,5
1468,OG0128,5
1468,ME0058,1
1468,ME0171,4
1468,OG0131,4
1469,IP0253,1
1469,IM0247,1
1469,IM0237,1
1470,PT0191,1
1470,NI0039,1
1470,FI0224,3
1471,OG0137,7
1471,ME0242,8
1471,EC0103,5
1471,OG0133,2
1471,OG0128,1
1472,OG0284,1
1472,HL0593,4
1473,EC0260,1
1473,FI0232,1
1473,EC0260,1
1473,ST0286,2
1473,FI0216,1
1474,PR0311,6
1474,ID0280,1
1474,IP0282,2
1474,ID0255,2
1474,ID0261,3
1475,IP0254,4
1475,IP0664,2
1475,IP0254,4
1476,CM0211,1
1476,BU0470,1
1476,EC0101,8
1476,ME0231,3
1476,OG0591,24
1477,IC0265,2
1477,IC0282,2
1477,IC0272,1
1477,OG0276,2
1478,EC0314,1
1478,CM0087,1
1478,EC0200,1
1479,ME0145,2
1479,IP0672,51
1479,ID0615,202
1479,ID0618,202
1479,ID0616,202
1479,ID0283,1
1480,DE0146,1
1480,DE0674,1
1481,OG0351,1
1481,OG0137,7
1481,ME0242,6
1482,EC0102,12
1482,DE0084,19
1482,HL0555,4
1482,FI0116,4
1483,DE0120,2
1483,DE0084,19
1483,OG0591,19
1484,EC0314,1
1484,EC0306,1
1484,PT0111,1
1485,BU0220,24
1485,CO0135,13
1485,BU0220,24
1485,EC0102,6
1485,OG0591,30
1485,OG0135,8
1486,PS0320,1
1486,PS0325,2
1487,HL0595,1
1487,CM0234,8
1487,BU0469,3
1487,IC0262,3
1487,PR0255,1
1487,BU0469,3
1488,ME0242,8
1488,PR0312,5
1488,ME0159,3
1488,OG0137,2
1488,PT1002,1
1489,FI0231,1
1489,FI0170,2
1489,CM0251,1
1490,DF0239,15
1490,IC0291,4
1490,DF0239,15
1490,IC0281,3
1490,PT0161,1
1491,EC0307,1
1491,EC0276,1
1491,PT0111,1
1492,PS0310,1
1492,PS0319,1
1492,PS0308,1
1492,PS0309,1
1493,EC0271,1
1493,ME0156,2
1493,NI0257,2
1494,CO0132,1
1495,MU0503,183
1495,MU0432,183
1495,MU0512,183
1495,MU0782,183
1495,MU0502,183
1496,CM0426,1
1496,CM0081,1
1497,PS0310,1
1498,OG0347,17
1498,ME0241,1
1499,EC0272,1
1499,EC0276,1
1499,FI0156,2
1500,OG0123,9
1500,CM0212,3
1500,BU0157,2
1501,PT0181,1
1501,CT0257,2
1501,CT0246,2
1501,CT0646,81
1501,CT0648,81
1502,BU0469,3
1502,NI0269,1
1502,CO0333,3
1502,ME0215,2
1502,BU0469,3
1503,NI0100,3
1503,BU0460,2
1503,ID0242,1
1503,CM0233,2
1503,BU0157,2
1503,BU0008,30
1504,IC0265,1
1504,MU0401,10
1504,IC0264,2
1504,IC0279,1
1504,IC0270,5
1505,NI0287,3
1505,NI0247,4
1505,NI0223,3
1506,IC0282,3
1506,IC0290,3
1506,IC0276,1
1506,IC0271,3
1506,IC0271,3
1506,IC0281,3
1506,IC0277,2
1507,OG0268,1
1507,ME0070,4
1507,ME0157,2
1507,NI0298,1
1507,OG0270,1
1508,NI0299,1
1508,NI0278,2
1509,DF0239,2
1509,DF0239,2
1509,IC0262,2
1509,IC0260,1
1509,BU0600,9
1510,IP0253,2
1510,IP0254,3
1510,IM0245,4
1510,IM0243,1
1510,IP0254,3
1510,IM0245,4
1510,IM0187,1
1511,PT0002,1
1511,FI0159,1
1511,NI0283,1
1511,OG0137,3
1512,OG0351,1
1512,OG0261,1
1512,OG0266,1
1512,ME0253,3
1512,OG0135,3
1513,CM0415,1
1513,CM0075,1
1513,CM0050,1
1513,CM0079,1
1514,CS0067,4
1514,ME0217,2
1514,IP0282,1
1515,ST0258,1
1515,ST0246,2
1515,CM0231,6
1515,ST0270,2
1516,FI0161,1
1516,FI0158,1
1516,FI0168,1
1517,DF0123,2
1517,DF0070,1
1517,DF0123,2
1517,PT0306,1
1518,BU0464,1
1518,CS0219,2
1518,HL0354,1
1518,BU0464,1
1518,HL0591,14
1519,FI0242,1
1519,CM0251,1
1519,FI0239,1
1520,ST0255,1
1520,ST0258,1
1520,ST0263,2
1520,ST0261,1
1521,ID0231,2
1521,PT0171,1
1522,BU0456,1
1522,PR0231,1
1522,BI0232,2
1522,BI0232,2
1522,OG0131,1
1522,PR0237,1
1523,CS0240,1
1523,CS0067,2
1523,PS0303,1
1523,HL0591,16
1524,EC0258,1
1524,EC0251,1
1524,EC0272,1
1524,EC0301,1
1524,EC0306,1
1524,PT0111,1
1525,NI0287,1
1525,NI0276,3
1525,OG0260,8
1526,CS0232,1
1526,HL0355,1
1526,CS0092,2
1526,CS0234,2
1526,CS0045,3
1527,CS0219,2
1527,EC0009,1
1527,MU0400,27
1527,CS0241,2
1527,CS0061,2
1528,PT0305,1
1528,CS0218,2
1528,CS0220,1
1529,PR0613,4
1529,PR0614,4
1529,PR0602,4
1530,EC0250,1
1530,HL0591,6
1530,EC0101,3
1531,EC0101,25
1531,CO0222,1
1532,ME0158,2
1532,NI0299,1
1532,NI0223,1
1533,IP0252,2
1533,IP0254,4
1533,CM0245,2
1533,IM0245,7
1533,IP0254,4
1533,IM0244,1
1533,IM0245,7
1534,CS0923,1
1534,CS0231,5
1534,CS0091,2
1534,HL0591,7
1534,BU0230,2
1535,PT0300,1
1535,DE0150,1
1536,ID0280,1
1536,ID0243,2
1536,ID0245,2
1536,ID0249,2
1536,ID0268,1
1537,IM0232,2
1537,IM0250,1
1538,BI0484,1
1538,PT0309,1
1539,FI0139,3
1539,EC0240,1
1539,OG0133,1
1539,OG0135,4
1540,ST0248,2
1540,CM0232,1
1540,ST0250,2
1540,ST0256,3
1540,ST0248,2
1540,ST0247,1
1541,PS0324,2
1541,PS0317,1
1541,PS0327,1
1541,PS0316,2
1541,PS0314,1
1542,EC0235,6
1542,OG0124,3
1542,OG0135,4
1543,CS0232,1
1543,CS0235,1
1543,CS0092,1
1543,HL0355,2
1544,CM0212,8
1544,EC0102,5
1544,NI0100,1
1544,DE0221,2
1544,ME0215,2
1544,CO0135,14
1545,DE0133,2
1545,DE0143,3
1545,DE0138,2
1545,DE0149,2
1545,DE0141,2
1546,ID0247,7
1546,ID0247,7
1546,ID0243,1
1546,ID0256,2
1547,OG0128,5
1547,HL0550,1
1547,ME0171,4
1547,OG0122,4
1548,BU0228,1
1548,HL0555,6
1548,OG0122,7
1548,OG0126,6
1549,DE0140,3
1549,OG0591,31
1549,DE0138,3
1549,DE0142,3
1549,HL0552,1
1549,DE0147,3
1550,IP0240,5
1550,IP0240,5
1550,IM0242,1
1551,EC0243,9
1551,PR0312,5
1551,OG0128,4
1552,MU0435,184
1552,MU0425,186
1552,MU0522,187
1552,MU0792,183
1553,CO0132,1
1553,CM0211,12
1553,ME0104,3
1553,CO0135,7
1553,OG0123,7
1553,ME0104,3
1554,FI0139,1
1554,OG0128,3
1555,OG0260,2
1555,ME0106,5
1555,OG0128,7
1555,OG0124,5
1555,OG0591,20
1556,OG0261,6
1556,NI0288,2
1556,NI0191,1
1556,NI0257,2
1557,CS0213,1
1557,CS0219,1
1557,CS0216,2
1557,CS0225,1
1557,CS0224,1
1558,FI0159,2
1558,OG0137,7
1558,OG0127,8
1558,ME0158,2
1558,OG0349,1
1558,OG0270,1
1559,IP0664,2
1559,ID0617,202
1559,IP0671,51
1559,ID0602,720
1560,MU0773,183
1560,MU0702,183
1561,PT0131,1
1561,ST0258,1
1562,CT0257,2
1562,CT0245,3
1562,CT0248,1
1562,CT0246,2
1562,OG0260,10
1563,CS0214,1
1563,CS0239,3
1563,CS0251,2
1563,CS0220,3
1564,ME0253,1
1564,OG0128,1
1565,HL0311,1
1565,CS0251,1
1565,CS0253,1
1566,HL0097,1
1566,BI0230,2
1566,ST0298,1
1566,IA0101,1
1566,BI0243,1
1566,BI0230,2
1567,DE0013,2
1567,DE0012,2
1567,DE0085,3
1567,DE0086,5
1567,CM0028,2
1568,BI0473,1
1568,BI0477,2
1568,CM0475,1
1568,BI0485,2
1568,BI0485,2
1568,BI0477,2
1569,ME0244,2
1569,ME0243,2
1569,CS0224,1
1569,PT0308,1
1570,ME0244,2
1570,ME0243,2
1570,ME0246,2
1570,OG0261,7
1570,BU0180,4
1571,ID0262,90
1571,CT0310,2
1571,IP0661,2
1571,IP0283,1
1571,PT0302,1
1572,ST0249,3
1572,BU0469,2
1572,ST0249,3
1572,ST0270,2
1572,BU0469,2
1573,IP0282,1
1573,CS0067,12
1573,PT0302,1
1574,PT0300,1
1574,DE0143,1
1574,DE0147,3
1574,DE0162,1
1575,EC0243,7
1575,ME0236,2
1575,OG0347,8
1576,CS0224,1
1576,CS0220,1
1577,CM0110,1
1577,CM0223,2
1578,FI0240,1
1578,FI0170,2
1578,CM0251,1
1579,NI0287,4
1579,OG0351,1
1579,NI0039,2
1579,NI0299,3
1580,CS0045,4
1580,ID0243,51
1580,ID0246,2
1580,ID0240,1
1581,OG0261,2
1581,ME0243,3
1581,ME0244,1
1582,FI0131,4
1582,FI0159,2
1582,ME0157,1
1582,NI0247,5
1582,OG0126,3
1583,BI0232,3
1583,BI0458,1
1583,BI0458,1
1583,BI0232,3
1583,BI0230,1
1583,BI0455,1
1583,BI0230,1
1584,CM0055,1
1584,CM0092,1
1584,MU0400,26
1585,ST0248,2
1585,ST0244,5
1585,ST0249,2
1585,ST0249,2
1585,ST0248,2
1585,ST0247,1
1586,EC0314,1
1586,EC0200,1
1586,EC0301,1
1586,EC0310,1
1587,FI0231,1
1587,OG0125,1
1587,CM0109,2
1587,FI0170,2
1587,EC0240,1
1587,CM0223,1
1588,HL0550,1
1588,PR0311,5
1588,IP0258,1
1589,FI0162,1
1589,FI0155,2
1589,FI0160,1
1590,EC0275,1
1590,EC0245,1
1591,EC0101,6
1591,BU0227,3
1591,DE0119,1
1591,BU0157,1
1592,PT0131,1
1593,IC0606,3
1593,PT0161,1
1594,IC0265,1
1594,IC0264,3
1594,IC0267,4
1594,OG0591,27
1596,CS0219,1
1596,CS0240,1
1596,HL0591,9
1596,MU0402,17
1596,CS0251,2
1597,EC0258,1
1597,EC0276,1
1597,EC0306,1
1597,EC0222,1
1597,PT0111,1
1598,EC0101,5
1598,CO0135,2
1598,OG0122,2
1598,DE0120,1
1598,OG0123,7
1599,MU0931,183
1599,MU0741,184
1599,MU0712,183
1600,ME0231,3
1600,BU0600,24
1600,HL0591,16
1601,PT0020,1
1601,OG0127,2
1601,OG0137,2
1602,PT0191,1
1602,ME0145,1
1602,ME0157,2
1602,NI0191,1
1602,NI0251,2
1602,NI0257,2
1603,BU0220,26
1603,IC0280,2
1603,IC0264,3
1603,BU0220,26
1603,IC0266,1
1603,IC0270,4
1603,IC0280,2
1604,NI0267,1
1604,CO0221,1
1604,NI0260,1
1604,NI0283,1
1605,NI0287,1
1605,EC0243,10
1605,FI0157,3
1605,NI0276,3
1605,NI0223,3
1606,ST0275,1
1606,ID0617,202
1606,ST0061,1
1607,BU0228,1
1607,CM0212,10
1607,ME0234,1
1607,ME0232,1
1607,ME0235,2
1608,BU0228,1
1608,ME0241,2
1608,ME0240,3
1609,CS0241,3
1609,CS0240,2
1609,HL0358,3
1610,CO0234,1
1610,CO0805,1
1611,EC0275,1
1611,BU0464,1
1611,CM0211,5
1611,BU0464,1
1611,ME0104,2
1611,CO0133,8
1611,OG0123,2
1612,DE0150,1
1612,DE0055,1
1612,DE0680,1
1612,DE0121,1
1612,PT1001,1
1613,ME0106,6
1613,CM0212,1
1613,OG0122,7
1613,CO0135,5
1613,CM0211,9
1613,OG0123,6
1614,EC0243,9
1614,BU0220,21
1614,NI0276,1
1614,NI0247,5
1614,BU0220,21
1615,BI0472,1
1615,BI0468,1
1615,CM0470,1
1615,BI0469,1
1615,HL0550,1
1615,BI0471,1
1616,OG0591,14
1616,EC0260,4
1616,EC0260,4
1616,EC0263,1
1616,CO0133,4
1617,PT0305,1
1617,CS0223,1
1617,CS0217,2
1618,ST0277,1
1618,ST0262,1
1618,DF0239,5
1618,OG0276,6
1618,DF0239,5
1619,DF0236,2
1619,CM0078,1
1619,DF0236,2
1620,IC0276,2
1620,IC0280,4
1620,DF0239,5
1620,IC0280,4
1620,IC0271,2
1620,IC0271,2
1620,IC0275,2
1620,DF0239,5
1620,IC0269,1
1621,ME0240,3
1621,ME0245,2
1622,FI0140,7
1622,CO0232,1
1622,HL0555,16
1622,OG0122,7
1622,OG0133,1
1622,OG0135,4
1623,CO0333,4
1623,HL0555,1
1624,IP0664,2
1624,IP0671,51
1624,ID0616,202
1624,ID0601,720
1625,DF0239,12
1625,ST0252,1
1625,ST0256,1
1625,DF0239,12
1626,IM0234,2
1626,IC0286,1
1626,IC0262,3
1626,BU0157,2
1627,PT0113,9
1627,OG0283,3
1627,OG0127,1
1627,OG0280,2
1627,MU0401,17
1627,OG0349,1
1628,CS0256,1
1628,CS0240,1
1628,EC0009,1
1628,CS0231,5
1628,CS0061,2
1629,EC0112,6
1629,EC0250,1
1629,CM0109,2
1629,EC0112,6
1629,HL0555,19
1630,EC0113,2
1630,FI0170,2
1630,CM0251,1
1630,FI0239,1
1631,IP0255,2
1631,IP0253,1
1631,OG0261,1
1631,ID0231,2
1631,PT0171,1
1632,OG0123,4
1632,EC0101,13
1632,CO0133,11
1633,DF0239,16
1633,IP0240,4
1633,IP0240,4
1633,DF0239,16
1633,IP0280,1
1634,ID0617,202
1634,IC0695,142
1634,OG0276,4
1634,IM0122,1
1635,DF0239,14
1635,DF0239,14
1635,IC0273,2
1635,IC0274,6
1635,IC0283,2
1635,IC0611,2
1635,DE0162,1
1635,IC0622,21
1636,PS0345,1
1637,CO0220,1
1637,CO0221,1
1637,CO0232,1
1637,CO0682,7
1638,EC0314,1
1638,EC0301,1
1638,PT0111,1
1639,OG0261,6
1639,OG0122,7
1639,CO0217,1
1639,CT0310,3
1640,ME0237,1
1640,ME0238,1
1640,ME0236,1
1641,CS0241,3
1641,HL0356,1
1641,CS0239,3
1641,HL0552,1
1641,CS0046,1
1642,IC0265,6
1642,IC0270,4
1642,IC0264,1
1643,PT0113,28
1643,DE0055,1
1643,MU0400,24
1643,DE0679,1
1643,DE0655,255
1643,HL0595,2
1643,DE0655,255
1644,DE0120,7
1644,FI0116,10
1644,MU0400,24
1644,OG0124,4
1645,CM0415,1
1645,ST0245,1
1645,CM0079,1
1645,ST0245,1
1646,DE0084,24
1646,ID0252,3
1646,ID0248,59
1646,ME0216,2
1646,ID0268,1
1647,PT0131,1
1647,CM0245,3
1647,ST0263,2
1648,IC0266,1
1649,ME0244,2
1649,OG0261,6
1649,ME0243,2
1649,ME0253,3
1649,PT0308,1
1650,PT0305,1
1650,CS0067,2
1651,CO0135,1
1651,DE0119,6
1651,ME0104,3
1651,DE0120,5
1651,OG0123,6
1651,ME0104,3
1652,ME0231,3
1652,OG0278,1
1652,ME0215,4
1653,CT0240,2
1653,BU0405,1
1653,CT0241,4
1653,BU0405,1
1653,CT0240,2
1654,NI0256,1
1654,NI0051,1
1654,NI0251,2
1655,CT0246,1
1655,CT0646,81
1656,OG0064,1
1656,OG0134,2
1656,EC0235,2
1656,NI0269,1
1656,HL0555,19
1656,OG0353,1
1657,CS0213,1
1657,CS0218,1
1657,CS0211,2
1658,OG0123,4
1658,CM0212,6
1658,OG0122,5
1658,DE0119,4
1658,ME0104,2
1658,DE0120,5
1659,ID0230,4
1659,ID0243,53
1659,ID0247,2
1660,DE0086,6
1660,HL0591,10
1660,HL0595,2
1660,BU0008,30
1661,IM0234,1
1661,CM0232,7
1661,BI0265,5
1661,BI0265,5
1662,ST0244,5
1662,ST0270,2
1662,ST0247,1
1663,EC0243,1
1663,FI0131,7
1663,OG0133,1
1663,OG0126,7
1664,DE0226,2
1664,CM0218,10
1664,CO0135,5
1664,OG0278,2
1665,DE0025,4
1665,DE0085,3
1665,HL0550,2
1666,EC0275,1
1666,FI0131,4
1666,EC0251,1
1666,EC0200,1
1667,IP0230,1
1667,IP0230,1
1668,BU0011,51
1668,IP0252,2
1668,IM0247,1
1669,NI0104,5
1669,CO0184,1
1669,ME0070,2
1669,ME0215,4
1670,FI0131,1
1670,NI0287,3
1670,NI0247,5
1670,OG0135,8
1671,PT0300,1
1671,DE0137,3
1671,DE0055,1
1671,DE0148,1
1672,NI0288,2
1672,NI0191,1
1672,NI0266,1
1673,DE0132,3
1673,DE0140,1
1673,DE0138,3
1673,DE0149,2
1674,PS0310,1
1674,PS0317,1
1674,PS0312,1
1674,PS0308,1
1674,PS0321,1
1675,ME0242,5
1675,EC0235,7
1675,CO0228,1
1676,ME0244,2
1676,ME0246,2
1676,PT0308,1
1677,CS0218,1
1677,CS0253,1
1677,CS0224,1
1677,CS0220,3
1678,DE0077,1
1678,DE0679,1
1678,DE0674,1
1679,MU0443,183
1679,MU0441,183
1679,MU0755,183
1680,OG0126,4
1680,ME0145,2
1680,OG0127,6
1680,EC0243,4
1680,ME0248,2
1681,MU0401,10
1681,NI0287,2
1681,NI0223,3
1682,ST0255,1
1682,CM0246,2
1682,ST0256,1
1682,CM0244,3
1682,OG0205,2
1683,DE0085,4
1683,DE0132,2
1683,DE0136,3
1683,DE0144,1
1683,DE0141,3
1684,PS0320,1
1684,PS0313,1
1684,PS0327,2
1685,IC0292,3
1685,IC0606,3
1686,PS0320,1
1686,PS0322,1
1686,PS0342,1
1687,CS0233,1
1687,CS0240,1
1687,CS0253,1
1687,CS0061,2
1688,EC0112,6
1688,CO0133,6
1688,CM0108,2
1688,EC0112,6
1688,CM0223,2
1689,PT0113,4
1689,CO0221,1
1689,OG0355,1
1689,OG0347,6
1689,ME0058,3
1690,PT0113,11
1690,OG0261,4
1690,OG0267,1
1690,ME0245,2
1690,ME0212,1
1690,OG0260,8
1691,OG0064,1
1691,MU0401,10
1691,ID0258,78
1691,OG0276,2
1691,ID0261,2
1692,PT0113,16
1692,NI0247,1
1692,FI0224,4
1693,NI0243,1
1693,ME0242,4
1693,CO0233,1
1694,CT0272,3
1694,IC0285,2
1694,PR0312,1
1694,IC0267,4
1694,IC0288,1
1695,PT0305,1
1695,CS0218,1
1695,CS0253,1
1696,EC0251,1
1696,EC0272,1
1696,EC0215,1
1697,ID0280,1
1697,CM0235,4
1697,ID0258,77
1697,ID0255,1
1698,NI0221,2
1698,NI0286,3
1698,NI0278,2
1698,OG0125,2
1698,DE0215,1
1699,ME0244,2
1699,ME0243,2
1700,CO0183,1
1700,CO0143,1
1700,CO0148,1
1701,DE0124,1
1701,DE0087,3
1701,BU0430,1
1701,DE0086,1
1702,CO0134,1
1702,CO0125,1
1702,FI0116,3
1703,CM0212,9
1703,EC0101,25
1703,EC0102,11
1703,NI0286,2
1703,ME0215,4
1704,PT0113,14
1704,ST0263,1
1704,BU0227,2
1705,PS0311,1
1705,PS0305,1
1705,PS0310,2
1705,PS0316,1
1706,CS0214,1
1706,CS0251,1
1706,CS0233,3
1706,CS0224,1
1706,CS0061,2
1707,ME0212,4
1707,ME0237,2
1707,FI0139,1
1707,OG0131,5
1708,IP0231,9
1708,BI0265,3
1708,IM0250,1
1708,BI0265,3
1708,IM0601,71
1709,PT0113,3
1709,OG0283,3
1709,FI0158,2
1709,OG0133,4
1709,OG0353,1
1710,MU0939,183
1710,MU0498,186
1710,MU0499,183
1711,OG0347,20
1711,DE0120,7
1711,OG0260,9
1711,OG0122,1
1711,OG0128,3
1712,BU0600,5
1712,BU0180,1
1712,OG0591,24
1712,NI0260,1
1712,BU0165,2
1713,CS0256,1
1713,CS0025,1
1713,EC0009,1
1714,HL0097,1
1714,ST0298,1
1714,IA0101,1
1715,DE0138,3
1715,PT1002,1
1716,IP0255,1
1716,IP0253,2
1716,IP0254,5
1716,IP0254,5
1716,IP0244,1
1716,IP0244,1
1717,CM0446,1
1717,CM0075,1
1718,DE0215,2
1718,OG0347,21
1718,NI0100,4
1719,FI0161,1
1719,FI0035,1
1719,FI0162,1
1720,FI0131,3
1720,OG0122,5
1720,OG0134,1
1720,OG0350,1
1721,FI0035,1
1721,FI0162,1
1721,FI0160,1
1722,DF0291,1
1722,DF0280,1
1723,EC0255,1
1723,MU0401,13
1723,OG0205,2
1723,ST0251,1
1724,EC0266,1
1724,DE0125,1
1724,DE0122,2
1724,CM0028,3
1724,DE0025,2
1724,EC0159,1
1725,ME0159,2
1725,ME0158,2
1725,FI0139,1
1725,ME0171,1
1725,NI0260,1
1725,ME0106,2
1726,OG0137,4
1726,OG0351,1
1726,OG0270,1
1727,DE0077,1
1727,EC0243,10
1727,NI0221,3
1727,NI0276,1
1727,FI0157,1
1728,EC0101,25
1728,ME0233,2
1728,ME0230,4
1728,ME0232,3
1728,BU0230,2
1729,IP0248,1
1729,CM0243,1
1729,DF0239,15
1729,IP0248,1
1729,IP0244,1
1729,DF0239,15
1729,IP0244,1
1730,NI0288,1
1730,NI0267,1
1730,MU0402,17
1730,ME0158,1
1731,HL0355,1
1731,CS0232,2
1731,CS0233,2
1731,CS0230,1
1731,CS0092,1
1731,HL0356,2
1732,CS0216,2
1732,ME0070,3
1733,FI0231,1
1733,ST0286,2
1734,IP0231,8
1734,IM0232,4
1734,CM0244,2
1734,MU0400,27
1734,IC0288,3
1734,IC0286,1
1735,FI0232,1
1735,ST0286,2
1735,FI0216,1
1736,PT0305,1
1736,CS0214,1
1736,PT1002,1
1737,ME0070,1
1737,NI0039,1
1737,OG0131,7
1737,OG0352,1
1738,FI0158,1
1738,OG0284,3
1738,ME0156,2
1738,OG0273,1
1738,OG0137,3
1739,BU0228,1
1739,IC0291,4
1739,IC0271,2
1739,IC0271,2
1739,IC0275,2
1739,IC0269,1
1740,ME0253,1
1740,PT0308,1
1741,BU0220,26
1741,FI0116,14
1741,CM0211,12
1741,FI0131,6
1741,BU0220,26
1741,CT0310,3
1742,PT0113,31
1742,PR0311,6
1743,CM0211,4
1743,PS0341,1
1743,ME0239,3
1743,BU0165,1
1743,BU0600,24
1743,ME0104,2
1744,NI0285,2
1744,DE0221,2
1744,DE0215,1
1745,DE0119,9
1745,NI0259,3
1745,NI0100,1
1745,DE0221,2
1746,OG0127,4
1746,OG0122,6
1746,OG0266,1
1746,OG0267,1
1747,EC0266,3
1747,EC0159,3
1747,DE0125,1
1747,DE0087,3
1748,BU0220,27
1748,OG0136,1
1748,BU0220,27
1748,OG0349,1
1749,ME0157,2
1749,OG0131,3
1749,OG0282,1
1749,CO0135,14
1750,IP0253,1
1750,IP0254,2
1750,IM0245,5
1750,IP0254,2
1750,IM0245,5
1750,IM0244,1
1751,CM0218,2
1751,ME0171,1
1751,EC0102,3
1751,OG0128,1
1752,PT0113,15
1752,FI0140,8
1752,EC0235,2
1752,OG0126,6
1752,OG0353,1
1753,PT0310,1
1753,FI0167,1
1753,FI0169,2
1754,ME0243,2
1755,DE0128,3
1755,DE0129,1
1755,HL0550,2
1755,DE0121,1
1755,DE0127,1
1756,IP0250,2
1756,CM0235,1
1756,IM0243,1
1756,IM0235,7
1756,IM0235,7
1757,NI0039,1
1757,NI0104,6
1757,BU0470,1
1757,BU0157,1
1757,CS0091,2
1757,DE0119,2
1758,DE0130,1
1758,DE0125,1
1758,DE0129,2
1758,DE0134,2
1758,DE0127,3
1758,DE0135,1
1759,OG0279,1
1759,PS0341,1
1759,OG0123,8
1759,ME0104,3
1759,ME0104,3
1760,ID0230,3
1760,IM0230,3
1760,IP0282,2
1760,ST0240,1
1760,IC0281,3
1761,DF0238,1
1761,ST0272,1
1761,MU0401,10
1761,ID0252,3
1762,EC0260,3
1762,CM0108,2
1762,FI0224,1
1762,EC0260,3
1762,NI0251,2
1762,EC0263,2
1763,CS0238,2
1763,CS0214,1
1763,HL0311,1
1763,CS0253,1
1764,PT0131,1
1764,PT1001,1
1765,PT0020,1
1765,ME0249,1
1765,CO0224,1
1765,OG0266,1
1766,IP0254,5
1766,IM0245,3
1766,CM0245,3
1766,IM0238,1
1766,IM0245,3
1766,IP0254,5
1766,IM0187,1
1767,EC0266,3
1767,DE0087,5
1767,DE0129,2
1767,DE0121,1
1768,FI0240,1
1768,FI0170,1
1768,DE0119,4
1768,FI0239,1
1769,PS0320,1
1769,PS0313,1
1769,PS0327,1
1769,PS0316,2
1769,PS0315,1
1770,EC0258,1
1770,EC0260,3
1770,BU0470,1
1770,EC0260,3
1770,DE0221,2
1770,EC0263,1
1771,EC0260,4
1771,FI0168,1
1771,EC0260,4
1771,BU0165,2
1771,FI0216,1
1772,CS0045,4
1772,CS0230,1
1772,CS0061,2
1773,EC0101,6
1773,CO0231,1
1773,NI0100,2
1773,BU0600,21
1774,CT0479,1
1774,BI0477,2
1774,BI0485,2
1774,BI0485,2
1774,BI0478,1
1774,BI0477,2
1774,CM0480,1
1775,FI0156,3
1775,ME0070,4
1775,OG0266,1
1776,FI0231,1
1776,CM0110,1
1776,CM0109,1
1776,FI0239,1
1777,DE0215,2
1777,NI0286,4
1778,PT0002,1
1778,OG0125,8
1778,OG0133,6
1778,OG0135,1
1779,CM0230,4
1779,IC0261,1
1779,BU0460,1
1779,BU0180,1
1779,IC0260,1
1779,BU0600,10
1780,ID0250,59
1780,ID0256,2
1780,ID0263,1
1780,ID0252,2
1780,ID0253,7
1780,ID0253,7
1781,BU0227,2
1781,ME0241,3
1781,ME0239,3
1781,HL0555,10
1782,IC0288,2
1782,IC0280,3
1782,IC0280,3
1782,IC0267,1
1782,IC0266,2
1782,IC0292,3
1782,IC0270,3
1783,IP0662,2
1783,HL0555,4
1784,PT0113,11
1784,EC0235,4
1784,OG0262,4
1784,OG0136,1
1784,OG0280,1
1784,ME0158,1
1784,PT0999,1
1785,PT0113,18
1785,IM0245,3
1785,IM0245,3
1785,ID0231,2
1785,IM0611,106
1786,DE0215,2
1786,NI0278,1
1786,NI0221,2
1786,OG0347,9
1787,CS0232,1
1787,HL0555,6
1787,CS0236,2
1787,CS0237,3
1787,CS0251,2
1787,CS0046,1
1788,ME0246,1
1788,ME0248,2
1788,PT0308,1
1789,DE0071,1
1789,DE0077,1
1789,DE0144,1
1790,DE0085,4
1790,EC0159,2
1790,DE0125,2
1790,DE0086,1
1791,CS0233,1
1791,CS0234,2
1791,CS0045,1
1791,CS0236,1
1792,CM0211,2
1792,BU0157,1
1792,ME0245,1
1793,FI0162,1
1793,FI0159,1
1793,FI0155,2
1793,FI0170,1
1794,EC0159,3
1794,DE0087,2
1794,HL0591,12
1795,CT0245,2
1795,CT0255,2
1795,CT0254,2
1795,CT0256,2
1795,CT0246,2
1796,EC0235,8
1796,OG0262,2
1796,HL0593,5
1796,PS0306,2
1796,OG0135,1
1797,CS0238,2
1797,HL0355,1
1797,NI0295,1
1797,CS0092,1
1797,HL0358,3
1798,IM0241,1
1799,FI0231,1
1799,FI0216,2
1800,IP0252,2
1800,OG0262,6
1800,IM0235,4
1800,IM0235,4
1800,ID0231,2
1800,IM0244,1
1800,IM0607,71
1801,ME0070,4
1801,ME0253,1
1801,ME0242,6
1801,ME0238,2
1802,EC0235,4
1802,NI0260,1
1802,NI0257,2
1803,CM0212,5
1803,OG0123,3
1803,OG0124,5
1803,OG0122,4
1804,ST0275,1
1804,CM0232,8
1804,ST0273,1
1804,ST0270,2
1804,OG0205,1
1805,IC0276,1
1805,IC0292,3
1805,IC0281,5
1805,IC0293,3
1805,PT0161,1
1806,EC0216,2
1806,CS0092,2
1806,BU0600,20
1806,EC0216,2
1806,EC0263,2
1807,FI0165,1
1807,FI0166,1
1807,FI0169,2
1808,FI0155,1
1808,ME0242,5
1808,NI0270,1
1808,NI0191,1
1808,NI0269,1
1808,NI0257,2
1809,CM0243,1
1809,CO0133,9
1809,NI0299,3
1810,HL0097,1
1810,IA0101,1
1810,BI0243,1
1811,CS0233,1
1811,CS0025,2
1811,EC0009,1
1811,CS0241,2
1812,FI0231,1
